FIRST_DNAM,FIRST_CHIE,mean_rain,Year,Month
PORT LOKO,BAKEH LOKO,3.538335,2015,3
PORT LOKO,BUREH,2.3067992,2015,3
PORT LOKO,KAFFU BULLOM,1.621057,2015,3
PORT LOKO,KAMASONDO,2.811668,2015,3
PORT LOKO,KASSEH,2.8303137,2015,3
PORT LOKO,KOYA,4.942756,2015,3
PORT LOKO,LOKOMASAMA,4.6109858,2015,3
PORT LOKO,MACONTEH,3.1532247,2015,3
PORT LOKO,MAFORKI,3.6817517,2015,3
PORT LOKO,MAKAMA,5.286864,2015,3
PORT LOKO,MARAMPA,3.2495916,2015,3
PORT LOKO,MASIMERA,4.0078874,2015,3
PORT LOKO,THAINKATOPA,4.538054,2015,3
PORT LOKO,PORT LOKO CITY,3.4541314,2015,3
BO,BADJIA,8.672562,2015,3
BO,BAGBO,6.8288684,2015,3
BO,BAGBWE(BAGBE),8.290786,2015,3
BO,BOAMA,7.667122,2015,3
BO,BONGOR,7.7019014,2015,3
BO,BUMPE NGAO,12.0425415,2015,3
BO,GBO,4.534826,2015,3
BO,JAIAMA,7.9781103,2015,3
BO,KAKUA,7.677302,2015,3
BO,KOMBOYA,5.758841,2015,3
BO,LUGBU,5.781546,2015,3
BO,NIAWA LENGA,3.6416018,2015,3
BO,SELENGA,4.78963,2015,3
BO,TIKONKO,7.3753695,2015,3
BO,VALUNIA,5.5664935,2015,3
BO,WONDE,6.1611,2015,3
BO,BO TOWN,4.173791,2015,3
BONTHE,BENDU-CHA,6.0928674,2015,3
BONTHE,BUM,14.525653,2015,3
BONTHE,DEMA,1.5703114,2015,3
BONTHE,IMPERRI,7.472112,2015,3
BONTHE,JONG,10.159829,2015,3
BONTHE,KPANDA KEMO,6.850693,2015,3
BONTHE,KWAMEBAI KRIM,10.047653,2015,3
BONTHE,NONGOBA BULLOM,5.433267,2015,3
BONTHE,SITTIA,5.071989,2015,3
BONTHE,SOGBENI,8.412244,2015,3
BONTHE,YAWBEKO,4.380124,2015,3
BONTHE,BONTHE URBAN,7.3909683,2015,3
MOYAMBA,BAGRUWA,7.606277,2015,3
MOYAMBA,BUMPEH,5.608443,2015,3
MOYAMBA,DASSE,5.793609,2015,3
MOYAMBA,FAKUNYA,5.8853784,2015,3
MOYAMBA,KAGBORO,5.3485065,2015,3
MOYAMBA,KAIYAMBA,6.6602297,2015,3
MOYAMBA,KAMAJEI,2.707216,2015,3
MOYAMBA,KONGBORA,5.311944,2015,3
MOYAMBA,KORI,4.8791485,2015,3
MOYAMBA,KOWA,5.0845213,2015,3
MOYAMBA,LOWER BANTA,7.331169,2015,3
MOYAMBA,RIBBI,3.2138183,2015,3
MOYAMBA,TIMDALE,6.366448,2015,3
MOYAMBA,UPPER BANTA,9.354453,2015,3
PUJEHUN,BARRI,15.875078,2015,3
PUJEHUN,PERRI,10.315703,2015,3
PUJEHUN,KABONDE,4.9960747,2015,3
PUJEHUN,KPAKA,9.0110035,2015,3
PUJEHUN,MAKPELE,10.387472,2015,3
PUJEHUN,MALEN,9.824986,2015,3
PUJEHUN,MONO SAKRIM,3.5631669,2015,3
PUJEHUN,PANGA,8.477925,2015,3
PUJEHUN,PANGA KRIM,2.085486,2015,3
PUJEHUN,PEJEH (FUTA PEJE),6.915147,2015,3
PUJEHUN,GALLINESS,9.85837,2015,3
PUJEHUN,SORO GBEMA,16.85749,2015,3
PUJEHUN,SOWA,8.422672,2015,3
PUJEHUN,YAKEMU KPUKUMU,5.652996,2015,3
WESTERN RURAL,KOYA RURAL,3.1673338,2015,3
WESTERN RURAL,MOUNTAIN RURAL,2.1502256,2015,3
WESTERN RURAL,WATERLOO RURAL,3.889665,2015,3
WESTERN RURAL,YORK RURAL,1.2915505,2015,3
WESTERN URBAN,CENTRAL I,7.7523756,2015,3
WESTERN URBAN,CENTRAL II,0.0,2015,3
WESTERN URBAN,EAST I,0.0,2015,3
WESTERN URBAN,EAST II,0.0,2015,3
WESTERN URBAN,EAST III,0.6156,2015,3
WESTERN URBAN,WEST I,0.0,2015,3
WESTERN URBAN,WEST II,0.0,2015,3
WESTERN URBAN,WEST III,1.4526775,2015,3
KAILAHUN,DEA,53.802425,2015,4
KAILAHUN,JAHN,35.47689,2015,4
KAILAHUN,JAWIE,29.136894,2015,4
KAILAHUN,KISSI KAMA,37.321865,2015,4
KAILAHUN,KISSI TENG,22.515902,2015,4
KAILAHUN,KISSI TONGI,28.833286,2015,4
KAILAHUN,KPEJE BONGRE,18.766703,2015,4
KAILAHUN,KPEJE WEST,27.759207,2015,4
KAILAHUN,LUAWA,41.882904,2015,4
KAILAHUN,MALEMA,55.144127,2015,4
KAILAHUN,MANDU,37.758545,2015,4
KAILAHUN,NJALUAHUN,22.737173,2015,4
KAILAHUN,PENGUIA,33.67012,2015,4
KAILAHUN,UPPER BAMBARA,39.626472,2015,4
KAILAHUN,YAWEI,31.959682,2015,4
KENEMA,DAMA,28.003258,2015,4
KENEMA,DODO,38.69239,2015,4
KENEMA,GAURA,39.01764,2015,4
KENEMA,GORAMA MENDE,35.731846,2015,4
KENEMA,KANDU LEPPIAMA,45.985832,2015,4
KENEMA,KOYA,26.95573,2015,4
KENEMA,LANGRAMA,8.704468,2015,4
KENEMA,LOWER BAMBARA,51.776688,2015,4
KENEMA,MALEGOHUN,33.66865,2015,4
KENEMA,NIAWA,22.390682,2015,4
KENEMA,NOMO,32.096634,2015,4
KENEMA,NONGOWA,36.89509,2015,4
KENEMA,SIMBARU,25.39789,2015,4
KENEMA,SMALL BO,27.91938,2015,4
KENEMA,TUNKIA,33.59103,2015,4
KENEMA,WANDOR,35.79961,2015,4
KENEMA,KENEMA CITY,26.058332,2015,4
KONO,FIAMA,37.847935,2015,4
KONO,GBANE,39.85338,2015,4
KONO,GBANE KANDOR,31.52607,2015,4
KONO,GBENSE,26.30433,2015,4
KONO,GORAMA KONO,31.732422,2015,4
KONO,KAMARA,42.230366,2015,4
KONO,LEI,66.44532,2015,4
KONO,MAFINDOR,45.950005,2015,4
KONO,NIMIKORO,41.367577,2015,4
KONO,NIMIYAMA,33.578583,2015,4
KONO,SANDOR,47.33559,2015,4
KONO,SOA,49.994095,2015,4
KONO,TANKORO,33.15426,2015,4
KONO,TOLI,31.086931,2015,4
KONO,KOIDU CITY,0.0,2015,4
BOMBALI,BIRIWA,16.584684,2015,4
BOMBALI,BOMBALI SEBORA,12.802029,2015,4
BOMBALI,BOMBALI SIARI,5.421789,2015,4
BOMBALI,GBANTI,9.66602,2015,4
BOMBALI,GBENDEMBU,8.873517,2015,4
BOMBALI,KAMARANKA,6.769012,2015,4
BOMBALI,MAGBAIMBA NDORWAHUN,7.202298,2015,4
BOMBALI,MAKARI,17.636564,2015,4
BOMBALI,MARA,15.136007,2015,4
BOMBALI,N'GOWAHUN,13.151901,2015,4
BOMBALI,PAKI MASABONG,15.078803,2015,4
BOMBALI,SAFROKO LIMBA,14.135037,2015,4
BOMBALI,MAKENI CITY,0.0,2015,4
FALABA,DELEMANDUGU,27.114824,2015,4
FALABA,DEMBELIA,12.862036,2015,4
FALABA,DEMBELIA-SINKUNIA,16.997366,2015,4
FALABA,FOLOSABA,15.52045,2015,4
FALABA,KAMADU YIRAIA,20.532207,2015,4
FALABA,KEBELIA,19.942749,2015,4
FALABA,KULOR SARADU,25.685013,2015,4
FALABA,MONGO,29.278948,2015,4
FALABA,MORIFINDUGU,27.914177,2015,4
FALABA,NEYA,36.16781,2015,4
FALABA,NYEDU,19.829878,2015,4
FALABA,SULIMA,20.375872,2015,4
FALABA,WOLLAY BARAWA,21.297127,2015,4
KOINADUGU,DIANG,21.196804,2015,4
KOINADUGU,GBONKOBON KAYAKA,13.430827,2015,4
KOINADUGU,KALIAN,23.282745,2015,4
KOINADUGU,KAMUKEH,15.61294,2015,4
KOINADUGU,KASUNKO KAKELLIAN,8.785861,2015,4
KOINADUGU,NIENI,21.544678,2015,4
KOINADUGU,SENGBE,15.042495,2015,4
KOINADUGU,TAMISO,9.887327,2015,4
KOINADUGU,WARA WARA BAFODIA,17.359745,2015,4
KOINADUGU,WARA WARA YAGALA,13.511678,2015,4
TONKOLILI,DANSOGOIA,16.680668,2015,4
TONKOLILI,GBONKOLENKENI/MASANKONG,26.75909,2015,4
TONKOLILI,KAFE,27.663828,2015,4
TONKOLILI,KALANTHUBA,26.770586,2015,4
TONKOLILI,KHOLIFA MABANG,11.398373,2015,4
TONKOLILI,KHOLIFA MAMUNTHA/MAYOSSO,14.635938,2015,4
TONKOLILI,KHOLIFA ROWALA,15.202424,2015,4
TONKOLILI,KUNIKE BARINA,31.343107,2015,4
TONKOLILI,KUNIKE FOLAWUSU,18.535204,2015,4
TONKOLILI,KUNIKE SANDA,38.482952,2015,4
TONKOLILI,MALAL,10.198591,2015,4
TONKOLILI,MAYEPPOH,19.16073,2015,4
TONKOLILI,POLI,7.1100564,2015,4
TONKOLILI,SAMBAYA,30.27086,2015,4
TONKOLILI,SIMIRIA,18.443426,2015,4
TONKOLILI,TANE,10.477553,2015,4
TONKOLILI,YELE,13.684714,2015,4
TONKOLILI,YONI MABANTA,11.269976,2015,4
TONKOLILI,YONI MAMAILA,11.286221,2015,4
KAMBIA,BRAMAIA,2.2844512,2015,4
KAMBIA,DIXON,3.3025484,2015,4
KAMBIA,GBINLE,1.2607095,2015,4
KAMBIA,KHONIMAKA,3.0898933,2015,4
KAMBIA,MAGBEMA,3.8379838,2015,4
KAMBIA,MAMBOLO,7.150944,2015,4
KAMBIA,MASUNGBALA,2.653774,2015,4
KAMBIA,MUNU THALLAH,2.676635,2015,4
KAMBIA,SAMU,2.8594348,2015,4
KAMBIA,TONKO LIMBA,3.679372,2015,4
KARENE,BUYA,16.002748,2015,4
KARENE,DIBIA,4.8699813,2015,4
KARENE,GBANTI_KARENE,9.234398,2015,4
KARENE,LIBEISAYGAHUN/GBOMBAHUN,5.9157085,2015,4
KARENE,MAFONDA MAKEREMBAY,7.0962586,2015,4
KARENE,ROMENDE,9.36452,2015,4
KARENE,SAFROKO,6.294272,2015,4
KARENE,SANDA LOKO,9.610003,2015,4
KARENE,SANDA MAGBOLONTOR,4.7809334,2015,4
KARENE,SANDA TENDARAN,8.139259,2015,4
KARENE,SELLA LIMBA,6.967216,2015,4
KARENE,TAMBAKHA SIMIBUNGIE,5.9048133,2015,4
KARENE,TAMBAKHA YOBANGIE,11.939135,2015,4
PORT LOKO,BAKEH LOKO,5.439694,2015,4
PORT LOKO,BUREH,3.135432,2015,4
PORT LOKO,KAFFU BULLOM,3.849946,2015,4
PORT LOKO,KAMASONDO,4.7285113,2015,4
PORT LOKO,KASSEH,4.269391,2015,4
PORT LOKO,KOYA,12.092637,2015,4
PORT LOKO,LOKOMASAMA,6.9882536,2015,4
PORT LOKO,MACONTEH,4.258837,2015,4
PORT LOKO,MAFORKI,7.0742283,2015,4
PORT LOKO,MAKAMA,13.436256,2015,4
PORT LOKO,MARAMPA,10.39039,2015,4
PORT LOKO,MASIMERA,13.454549,2015,4
PORT LOKO,THAINKATOPA,9.236714,2015,4
PORT LOKO,PORT LOKO CITY,5.5809584,2015,4
BO,BADJIA,26.69209,2015,4
BO,BAGBO,12.001221,2015,4
BO,BAGBWE(BAGBE),29.17001,2015,4
BO,BOAMA,17.297651,2015,4
BO,BONGOR,15.462807,2015,4
BO,BUMPE NGAO,30.030544,2015,4
BO,GBO,18.843344,2015,4
BO,JAIAMA,16.231215,2015,4
BO,KAKUA,23.296156,2015,4
BO,KOMBOYA,26.969463,2015,4
BO,LUGBU,11.125173,2015,4
BO,NIAWA LENGA,15.857021,2015,4
BO,SELENGA,20.708656,2015,4
BO,TIKONKO,19.964739,2015,4
BO,VALUNIA,30.141342,2015,4
BO,WONDE,13.394046,2015,4
BO,BO TOWN,15.3981495,2015,4
BONTHE,BENDU-CHA,16.560013,2015,4
BONTHE,BUM,28.72807,2015,4
BONTHE,DEMA,3.0201893,2015,4
BONTHE,IMPERRI,18.89617,2015,4
BONTHE,JONG,20.862185,2015,4
BONTHE,KPANDA KEMO,11.203974,2015,4
BONTHE,KWAMEBAI KRIM,22.97572,2015,4
BONTHE,NONGOBA BULLOM,13.165771,2015,4
BONTHE,SITTIA,11.2325325,2015,4
BONTHE,SOGBENI,15.8633995,2015,4
BONTHE,YAWBEKO,9.191827,2015,4
BONTHE,BONTHE URBAN,21.813633,2015,4
MOYAMBA,BAGRUWA,22.171522,2015,4
MOYAMBA,BUMPEH,14.420863,2015,4
MOYAMBA,DASSE,16.041368,2015,4
MOYAMBA,FAKUNYA,15.831883,2015,4
MOYAMBA,KAGBORO,15.259218,2015,4
MOYAMBA,KAIYAMBA,16.083677,2015,4
MOYAMBA,KAMAJEI,15.201451,2015,4
MOYAMBA,KONGBORA,13.990894,2015,4
MOYAMBA,KORI,18.715708,2015,4
MOYAMBA,KOWA,16.983408,2015,4
MOYAMBA,LOWER BANTA,19.633062,2015,4
MOYAMBA,RIBBI,8.05813,2015,4
MOYAMBA,TIMDALE,17.077372,2015,4
MOYAMBA,UPPER BANTA,21.176418,2015,4
PUJEHUN,BARRI,34.909874,2015,4
PUJEHUN,PERRI,21.051718,2015,4
PUJEHUN,KABONDE,11.845113,2015,4
PUJEHUN,KPAKA,21.71275,2015,4
PUJEHUN,MAKPELE,22.887352,2015,4
PUJEHUN,MALEN,20.40462,2015,4
PUJEHUN,MONO SAKRIM,8.272855,2015,4
PUJEHUN,PANGA,21.302145,2015,4
PUJEHUN,PANGA KRIM,5.884262,2015,4
PUJEHUN,PEJEH (FUTA PEJE),14.254019,2015,4
PUJEHUN,GALLINESS,22.411335,2015,4
PUJEHUN,SORO GBEMA,33.29396,2015,4
PUJEHUN,SOWA,17.543896,2015,4
PUJEHUN,YAKEMU KPUKUMU,15.037468,2015,4
WESTERN RURAL,KOYA RURAL,8.518993,2015,4
WESTERN RURAL,MOUNTAIN RURAL,4.4801493,2015,4
WESTERN RURAL,WATERLOO RURAL,8.884563,2015,4
WESTERN RURAL,YORK RURAL,2.8522708,2015,4
WESTERN URBAN,CENTRAL I,19.727674,2015,4
WESTERN URBAN,CENTRAL II,0.0,2015,4
WESTERN URBAN,EAST I,0.0,2015,4
WESTERN URBAN,EAST II,0.0,2015,4
WESTERN URBAN,EAST III,1.3014462,2015,4
WESTERN URBAN,WEST I,0.0,2015,4
WESTERN URBAN,WEST II,0.0,2015,4
WESTERN URBAN,WEST III,2.8702524,2015,4
KAILAHUN,DEA,114.18583,2015,5
KAILAHUN,JAHN,63.282673,2015,5
KAILAHUN,JAWIE,58.112103,2015,5
KAILAHUN,KISSI KAMA,80.88085,2015,5
KAILAHUN,KISSI TENG,47.633327,2015,5
KAILAHUN,KISSI TONGI,61.17916,2015,5
KAILAHUN,KPEJE BONGRE,35.192955,2015,5
KAILAHUN,KPEJE WEST,53.27047,2015,5
KAILAHUN,LUAWA,84.12031,2015,5
KAILAHUN,MALEMA,100.45713,2015,5
KAILAHUN,MANDU,72.8893,2015,5
KAILAHUN,NJALUAHUN,43.947475,2015,5
KAILAHUN,PENGUIA,69.771904,2015,5
KAILAHUN,UPPER BAMBARA,81.36875,2015,5
KAILAHUN,YAWEI,69.953285,2015,5
KENEMA,DAMA,63.614445,2015,5
KENEMA,DODO,90.424194,2015,5
KENEMA,GAURA,81.75387,2015,5
KENEMA,GORAMA MENDE,94.628075,2015,5
KENEMA,KANDU LEPPIAMA,111.01094,2015,5
KENEMA,KOYA,60.359497,2015,5
KENEMA,LANGRAMA,23.315447,2015,5
KENEMA,LOWER BAMBARA,112.6612,2015,5
KENEMA,MALEGOHUN,68.96986,2015,5
KENEMA,NIAWA,55.79723,2015,5
KENEMA,NOMO,61.07749,2015,5
KENEMA,NONGOWA,80.161995,2015,5
KENEMA,SIMBARU,64.15419,2015,5
KENEMA,SMALL BO,73.7343,2015,5
KENEMA,TUNKIA,72.813995,2015,5
KENEMA,WANDOR,91.19729,2015,5
KENEMA,KENEMA CITY,66.18223,2015,5
KONO,FIAMA,71.980995,2015,5
KONO,GBANE,84.04489,2015,5
KONO,GBANE KANDOR,56.85486,2015,5
KONO,GBENSE,51.261963,2015,5
KONO,GORAMA KONO,82.120155,2015,5
KONO,KAMARA,89.99166,2015,5
KONO,LEI,122.60612,2015,5
KONO,MAFINDOR,78.15253,2015,5
KONO,NIMIKORO,97.56591,2015,5
KONO,NIMIYAMA,84.36951,2015,5
KONO,SANDOR,112.16655,2015,5
KONO,SOA,93.18512,2015,5
KONO,TANKORO,69.57503,2015,5
KONO,TOLI,68.273735,2015,5
KONO,KOIDU CITY,0.0,2015,5
BOMBALI,BIRIWA,66.70854,2015,5
BOMBALI,BOMBALI SEBORA,53.069893,2015,5
BOMBALI,BOMBALI SIARI,21.176628,2015,5
BOMBALI,GBANTI,42.160103,2015,5
BOMBALI,GBENDEMBU,48.111618,2015,5
BOMBALI,KAMARANKA,37.853477,2015,5
BOMBALI,MAGBAIMBA NDORWAHUN,36.430355,2015,5
BOMBALI,MAKARI,75.882996,2015,5
BOMBALI,MARA,67.178925,2015,5
BOMBALI,N'GOWAHUN,70.13548,2015,5
BOMBALI,PAKI MASABONG,60.371452,2015,5
BOMBALI,SAFROKO LIMBA,52.693054,2015,5
BOMBALI,MAKENI CITY,0.0,2015,5
FALABA,DELEMANDUGU,64.74323,2015,5
FALABA,DEMBELIA,47.601078,2015,5
FALABA,DEMBELIA-SINKUNIA,52.658657,2015,5
FALABA,FOLOSABA,53.135643,2015,5
FALABA,KAMADU YIRAIA,68.442055,2015,5
FALABA,KEBELIA,53.287884,2015,5
FALABA,KULOR SARADU,60.76609,2015,5
FALABA,MONGO,88.27891,2015,5
FALABA,MORIFINDUGU,84.14548,2015,5
FALABA,NEYA,83.155624,2015,5
FALABA,NYEDU,46.0871,2015,5
FALABA,SULIMA,63.830578,2015,5
FALABA,WOLLAY BARAWA,67.49923,2015,5
KOINADUGU,DIANG,82.03386,2015,5
KOINADUGU,GBONKOBON KAYAKA,59.456184,2015,5
KOINADUGU,KALIAN,71.14272,2015,5
KOINADUGU,KAMUKEH,61.034077,2015,5
KOINADUGU,KASUNKO KAKELLIAN,39.17036,2015,5
KOINADUGU,NIENI,59.56004,2015,5
KOINADUGU,SENGBE,55.23254,2015,5
KOINADUGU,TAMISO,46.388332,2015,5
KOINADUGU,WARA WARA BAFODIA,61.6621,2015,5
KOINADUGU,WARA WARA YAGALA,46.46486,2015,5
TONKOLILI,DANSOGOIA,56.829033,2015,5
TONKOLILI,GBONKOLENKENI/MASANKONG,103.42668,2015,5
TONKOLILI,KAFE,89.840645,2015,5
TONKOLILI,KALANTHUBA,97.22552,2015,5
TONKOLILI,KHOLIFA MABANG,53.71399,2015,5
TONKOLILI,KHOLIFA MAMUNTHA/MAYOSSO,60.791958,2015,5
TONKOLILI,KHOLIFA ROWALA,56.900135,2015,5
TONKOLILI,KUNIKE BARINA,97.049355,2015,5
TONKOLILI,KUNIKE FOLAWUSU,54.365063,2015,5
TONKOLILI,KUNIKE SANDA,102.50939,2015,5
TONKOLILI,MALAL,41.873337,2015,5
TONKOLILI,MAYEPPOH,71.28981,2015,5
TONKOLILI,POLI,26.589283,2015,5
TONKOLILI,SAMBAYA,99.26794,2015,5
TONKOLILI,SIMIRIA,70.69608,2015,5
TONKOLILI,TANE,38.732674,2015,5
TONKOLILI,YELE,53.06764,2015,5
TONKOLILI,YONI MABANTA,55.467655,2015,5
TONKOLILI,YONI MAMAILA,50.748013,2015,5
KAMBIA,BRAMAIA,44.70395,2015,5
KAMBIA,DIXON,56.82057,2015,5
KAMBIA,GBINLE,21.07873,2015,5
KAMBIA,KHONIMAKA,46.679523,2015,5
KAMBIA,MAGBEMA,49.455524,2015,5
KAMBIA,MAMBOLO,75.924644,2015,5
KAMBIA,MASUNGBALA,51.774986,2015,5
KAMBIA,MUNU THALLAH,34.429623,2015,5
KAMBIA,SAMU,43.6059,2015,5
KAMBIA,TONKO LIMBA,51.07895,2015,5
KARENE,BUYA,102.59857,2015,5
KARENE,DIBIA,47.149097,2015,5
KARENE,GBANTI_KARENE,65.70008,2015,5
KARENE,LIBEISAYGAHUN/GBOMBAHUN,39.895508,2015,5
KARENE,MAFONDA MAKEREMBAY,66.98459,2015,5
KARENE,ROMENDE,46.226566,2015,5
KARENE,SAFROKO,46.954865,2015,5
KARENE,SANDA LOKO,54.03448,2015,5
KARENE,SANDA MAGBOLONTOR,52.81284,2015,5
KARENE,SANDA TENDARAN,59.289673,2015,5
KARENE,SELLA LIMBA,50.89108,2015,5
KARENE,TAMBAKHA SIMIBUNGIE,62.556744,2015,5
KARENE,TAMBAKHA YOBANGIE,65.29587,2015,5
PORT LOKO,BAKEH LOKO,49.154976,2015,5
PORT LOKO,BUREH,32.078396,2015,5
PORT LOKO,KAFFU BULLOM,39.255283,2015,5
PORT LOKO,KAMASONDO,40.638943,2015,5
PORT LOKO,KASSEH,45.739075,2015,5
PORT LOKO,KOYA,69.31397,2015,5
PORT LOKO,LOKOMASAMA,79.933174,2015,5
PORT LOKO,MACONTEH,46.532017,2015,5
PORT LOKO,MAFORKI,46.61276,2015,5
PORT LOKO,MAKAMA,84.659134,2015,5
PORT LOKO,MARAMPA,51.470646,2015,5
PORT LOKO,MASIMERA,59.842186,2015,5
PORT LOKO,THAINKATOPA,71.9848,2015,5
PORT LOKO,PORT LOKO CITY,44.379395,2015,5
BO,BADJIA,74.332146,2015,5
BO,BAGBO,51.04896,2015,5
BO,BAGBWE(BAGBE),82.28473,2015,5
BO,BOAMA,51.829227,2015,5
BO,BONGOR,55.154926,2015,5
BO,BUMPE NGAO,117.45873,2015,5
BO,GBO,72.443985,2015,5
BO,JAIAMA,56.620193,2015,5
BO,KAKUA,75.611275,2015,5
BO,KOMBOYA,77.158195,2015,5
BO,LUGBU,48.38902,2015,5
BO,NIAWA LENGA,47.787415,2015,5
BO,SELENGA,67.03358,2015,5
BO,TIKONKO,76.62249,2015,5
BO,VALUNIA,99.68064,2015,5
BO,WONDE,40.92864,2015,5
BO,BO TOWN,51.283897,2015,5
BONTHE,BENDU-CHA,61.18787,2015,5
BONTHE,BUM,114.45027,2015,5
BONTHE,DEMA,18.61242,2015,5
BONTHE,IMPERRI,65.26616,2015,5
BONTHE,JONG,78.78453,2015,5
BONTHE,KPANDA KEMO,45.851444,2015,5
BONTHE,KWAMEBAI KRIM,92.01847,2015,5
BONTHE,NONGOBA BULLOM,53.250946,2015,5
BONTHE,SITTIA,48.474316,2015,5
BONTHE,SOGBENI,64.46904,2015,5
BONTHE,YAWBEKO,38.115673,2015,5
BONTHE,BONTHE URBAN,78.4378,2015,5
MOYAMBA,BAGRUWA,76.2118,2015,5
MOYAMBA,BUMPEH,79.80153,2015,5
MOYAMBA,DASSE,62.49615,2015,5
MOYAMBA,FAKUNYA,74.62041,2015,5
MOYAMBA,KAGBORO,69.84207,2015,5
MOYAMBA,KAIYAMBA,68.31836,2015,5
MOYAMBA,KAMAJEI,57.94031,2015,5
MOYAMBA,KONGBORA,74.331055,2015,5
MOYAMBA,KORI,81.42082,2015,5
MOYAMBA,KOWA,68.63581,2015,5
MOYAMBA,LOWER BANTA,69.31465,2015,5
MOYAMBA,RIBBI,48.976437,2015,5
MOYAMBA,TIMDALE,64.30527,2015,5
MOYAMBA,UPPER BANTA,76.5598,2015,5
PUJEHUN,BARRI,89.60874,2015,5
PUJEHUN,PERRI,64.07231,2015,5
PUJEHUN,KABONDE,37.23969,2015,5
PUJEHUN,KPAKA,78.65698,2015,5
PUJEHUN,MAKPELE,52.56815,2015,5
PUJEHUN,MALEN,77.58272,2015,5
PUJEHUN,MONO SAKRIM,30.317907,2015,5
PUJEHUN,PANGA,72.51212,2015,5
PUJEHUN,PANGA KRIM,21.678106,2015,5
PUJEHUN,PEJEH (FUTA PEJE),42.72992,2015,5
PUJEHUN,GALLINESS,70.470566,2015,5
PUJEHUN,SORO GBEMA,105.3667,2015,5
PUJEHUN,SOWA,58.658726,2015,5
PUJEHUN,YAKEMU KPUKUMU,50.58363,2015,5
WESTERN RURAL,KOYA RURAL,50.81521,2015,5
WESTERN RURAL,MOUNTAIN RURAL,31.103035,2015,5
WESTERN RURAL,WATERLOO RURAL,48.570927,2015,5
WESTERN RURAL,YORK RURAL,18.84589,2015,5
WESTERN URBAN,CENTRAL I,145.31288,2015,5
WESTERN URBAN,CENTRAL II,0.0,2015,5
WESTERN URBAN,EAST I,0.0,2015,5
WESTERN URBAN,EAST II,0.0,2015,5
WESTERN URBAN,EAST III,8.050433,2015,5
WESTERN URBAN,WEST I,0.0,2015,5
WESTERN URBAN,WEST II,0.0,2015,5
WESTERN URBAN,WEST III,27.770844,2015,5
KAILAHUN,DEA,125.81924,2015,6
KAILAHUN,JAHN,88.73857,2015,6
KAILAHUN,JAWIE,75.49486,2015,6
KAILAHUN,KISSI KAMA,82.41932,2015,6
KAILAHUN,KISSI TENG,49.61442,2015,6
KAILAHUN,KISSI TONGI,59.921036,2015,6
KAILAHUN,KPEJE BONGRE,41.117363,2015,6
KAILAHUN,KPEJE WEST,59.45048,2015,6
KAILAHUN,LUAWA,89.07573,2015,6
KAILAHUN,MALEMA,119.28981,2015,6
KAILAHUN,MANDU,93.68325,2015,6
KAILAHUN,NJALUAHUN,60.768604,2015,6
KAILAHUN,PENGUIA,68.09346,2015,6
KAILAHUN,UPPER BAMBARA,92.236595,2015,6
KAILAHUN,YAWEI,67.337906,2015,6
KENEMA,DAMA,86.28947,2015,6
KENEMA,DODO,102.64308,2015,6
KENEMA,GAURA,109.325165,2015,6
KENEMA,GORAMA MENDE,106.27853,2015,6
KENEMA,KANDU LEPPIAMA,147.86371,2015,6
KENEMA,KOYA,84.6307,2015,6
KENEMA,LANGRAMA,34.611923,2015,6
KENEMA,LOWER BAMBARA,125.7195,2015,6
KENEMA,MALEGOHUN,75.085365,2015,6
KENEMA,NIAWA,79.61626,2015,6
KENEMA,NOMO,86.07493,2015,6
KENEMA,NONGOWA,109.03099,2015,6
KENEMA,SIMBARU,75.835594,2015,6
KENEMA,SMALL BO,101.52914,2015,6
KENEMA,TUNKIA,120.60118,2015,6
KENEMA,WANDOR,108.78838,2015,6
KENEMA,KENEMA CITY,90.05019,2015,6
KONO,FIAMA,73.82202,2015,6
KONO,GBANE,75.70135,2015,6
KONO,GBANE KANDOR,59.614983,2015,6
KONO,GBENSE,54.97422,2015,6
KONO,GORAMA KONO,84.91783,2015,6
KONO,KAMARA,88.71063,2015,6
KONO,LEI,136.59465,2015,6
KONO,MAFINDOR,87.963715,2015,6
KONO,NIMIKORO,96.49955,2015,6
KONO,NIMIYAMA,86.83966,2015,6
KONO,SANDOR,119.414734,2015,6
KONO,SOA,92.41324,2015,6
KONO,TANKORO,66.66261,2015,6
KONO,TOLI,79.816,2015,6
KONO,KOIDU CITY,0.0,2015,6
BOMBALI,BIRIWA,106.50446,2015,6
BOMBALI,BOMBALI SEBORA,77.639725,2015,6
BOMBALI,BOMBALI SIARI,30.098951,2015,6
BOMBALI,GBANTI,59.749214,2015,6
BOMBALI,GBENDEMBU,82.168686,2015,6
BOMBALI,KAMARANKA,71.01718,2015,6
BOMBALI,MAGBAIMBA NDORWAHUN,62.098343,2015,6
BOMBALI,MAKARI,118.57586,2015,6
BOMBALI,MARA,103.81069,2015,6
BOMBALI,N'GOWAHUN,113.98687,2015,6
BOMBALI,PAKI MASABONG,75.05705,2015,6
BOMBALI,SAFROKO LIMBA,72.90284,2015,6
BOMBALI,MAKENI CITY,0.0,2015,6
FALABA,DELEMANDUGU,75.50428,2015,6
FALABA,DEMBELIA,67.70149,2015,6
FALABA,DEMBELIA-SINKUNIA,69.71626,2015,6
FALABA,FOLOSABA,78.704445,2015,6
FALABA,KAMADU YIRAIA,80.90663,2015,6
